project_id;project_name;app_id;app_name;first_seen_at;last_seen_at;last_seen_app_version;last_seen_ip_country;last_seen_platform;last_seen_platform_version;last_seen_sdk_version;last_seen_locale;price_experiment_id;price_experiment_variant;email;phone_number;media_source;campaign;ad_group;ad;keyword;creative;idfa;idfv;gps_ad_id;custom_attributes;has_made_sandbox_purchase;latest_entitlement;latest_product;is_rc_promo;first_purchase_at;trial_start_at;trial_end_at;most_recent_purchase_at;most_recent_renewal_at;latest_expiration_at;subscription_opt_out_at;trial_opt_out_at;total_renewals;total_spent;latest_store;latest_store_country;latest_auto_renew_intent;all_purchased_product_ids;most_recent_billing_issues_at;status;has_made_a_non_subscription_purchase;latest_offer;latest_offer_type;latest_purchased_offering;latest_ownership_type;app_user_id
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716087721199;1717256210000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;2850E2E9-35B3-48FD-929D-3798DE95C34B;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;LBX3jcxzj9g1Kar6YWavp43Se243
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716217072729;1716217086000;1.1.4;TW;iOS;Version 17.5 (Build 21F79);4.41.1;"zh-TW,zh-Hant;q=0.9";;;;;;;;;;;;91949A57-A037-4B48-803D-9A97E58186AA;;{"early_user": {"value": "true", "updated_at_ms": 1717528296743}};f;;;;;;;;;;;;;;;;f;;;;f;;;;;wjNIXNU3zcaMR20RRQAu0TmDV1x2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717786507016;1717786507000;2.0.1;KR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;6F5176AB-A576-4705-8483-2369404DC021;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:6cfcb8671f2f482f8d98a7d6364e845d
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716078322099;1716078322000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;8D8FA448-0456-4EA6-A47A-B74F3B843C74;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;mqwOB851UOW93AdzZgcL5OKq9Ck1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1714854402720;1717786672000;2.0.1;KR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;8FEE24BF-5E06-4EFC-91F9-77CDA73DCE9A;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;j4X2Zz3T6Pcr5Tssae0ADMVk8vk1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716802150082;1716802178000;1.1.4;KR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-CA,en-US;q=0.9,en;q=0.8";;;;;;;;;;;;5FA7CB51-3FFD-4673-887E-A707B9C28965;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;bCGFq2fHSAZ93zokrCIUG17Erp42
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717622266914;1717622266000;1.1.4;US;iOS;Version 17.5 (Build 21F79);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;0F10BAC4-5CAC-4FEE-9B45-5B7757AC4C8B;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:86020e7938e845c08330b34b06ffd3f6
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717578201976;1717578216000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;33233D6D-1A55-4708-A850-12A34571AEDA;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;AWrn9ppvSIZsdW5dMUJaTMjodoi2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717289490340;1717289490000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;3E4A10A4-82B1-4BE1-96DF-FA0D0FF61A88;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;0qTmhEro37a3WwJp3wzMPxEiLtE2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716326286594;1717459351000;1.1.4;IL;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;4F370F2F-6B59-4386-9854-A1AC624D73AC;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;I0zM72nTl5ZWC3tZvOgaTWBE4L73
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717103926893;1717103926000;1.1.4;GB;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:658aecd504094feabaadf7277ab6a6df
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717838280703;1717838297000;2.0.1;GB;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;28488905-4730-47A8-88A7-728AC3E88EA1;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;snirzW6tpDab0NS037begHwr2mP2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716830679314;1717724502000;1.1.4;CA;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-CA,en-US;q=0.9,en;q=0.8";;;;;;;;;;;;EBA8ECBE-98E5-49AD-B0EE-02397C89D52A;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;7c63TXEjochA2LP6FbAhUWMJWd53
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716850600147;1717803021000;1.1.4;AR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"es-419,es;q=0.9";;;;;;;;;;;;18278003-4B77-4314-80AC-C149E183E478;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;qur32f3X6cMQ9xN9Xey2zeMJM4g1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716413994315;1716414005000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;6D449995-358F-4E27-9161-AA3005ADE962;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;oFcuBi5uirhkeVtxkSUqKqd3Tgv2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1714692389908;1714692389000;0.4.2;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:e07f2a50b48b42ed88dc2cdbb283ccd1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716946804919;1717553665000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;6A814636-78E0-410F-A045-1937998FE1A0;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;dLVUof969acGmw3Eo0jmwqEzAOZ2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716846931942;1716846959000;1.1.4;KW;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;190FC212-4818-47F9-A807-BB3C43912829;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;3y17VD6t2KRvxyw71WZAR13ybUu2
a2c54556;Speakeasy;;;1717780997347;1717780997355;;;;;;;;;;;;;;;;;;21E24B1C-E8A8-413C-B8F5-0F9EE7509EB0;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:cdea470c2df94d679bab98ad7f3fdd08
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716111640482;1716496003000;1.1.4;QA;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-IN,en-GB;q=0.9,en;q=0.8";;;;;;;;;;;;F828A2F4-D045-4D56-8E00-C5B567B5438A;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;5P96TPcr1FVcFRReVN1klbrdan63
a2c54556;Speakeasy;;;1717778915805;1717778915820;;;;;;;;;;;;1234567890;1234567890;1234567890;12323222;;;D937C591-BC0F-42CA-B5CE-37EEE1B324E9;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;UbWhsCgA38Zs1pRRtLPGTIg7sQh1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717705393958;1717705393000;2.0.1;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:1607d4059208402cbc1911b3e57c1ecd
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717786662615;1717786708000;1.1.4;NG;iOS;Version 17.2.1 (Build 21C66);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;0783D8BE-D2B4-4B76-949A-5E14EB5D9C8C;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;u8ILlGRcB6hZkwa4UV52JPRvTRB2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716058917824;1716742820000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;64FB6103-275B-4A9D-AB06-07BC658DC045;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;6dwRmX9FUnTzwinnI79yghYkqwS2
a2c54556;Speakeasy;;;1717780414788;1717780414799;;;;;;;;;;;;;;;;;;D1EC7215-DB18-40A5-AE73-2C2A13B3F2E8;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:5775a27446554bdda80115c10e6648fc
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1715996222984;1715996222000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;723C9CC2-FB1A-49FB-9D09-7424002190B4;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;eMfcY2yudaPKOV3NfgXXhG5n3oB2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717784510344;1717784510000;2.0.1;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:cad4f9c07b514f9eade227b8258dca13
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716551142079;1717086383000;1.1.4;ID;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;17A9773A-94B0-4550-9CBD-9573FF80BD9B;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;ubaUmovxICPRRJtNevjEi3noHpH2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716201286158;1716201296000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;9D6AF02A-7EAF-4D06-A897-A3F2CB7019EE;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;Favw977MetQDEY4kdPta798GZgA3
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717705173726;1717705215000;2.0.1;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;Q4I5PfKlPTcB619vj791SY1cKcN2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716445888844;1716445888000;1.1.4;KR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"zh-CN,zh-Hans;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:1a6aa867fb974ca2b399893d44a7d708
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716102585800;1716102613000;1.1.4;JP;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;CFF36CA9-762A-4FBA-B6C7-64FA3277C6E4;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;i1KIzN82zCdW5BHCk2GzswBrPqn1
a2c54556;Speakeasy;;;1717780371715;1717780371723;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:7c8acfb5b7ed4169ae8517e472f901d8
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716486046733;1716486046000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:a5501810aa684d7ea6ed448277e930c0
a2c54556;Speakeasy;;;1717779095071;1717779095086;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:a840c2bea3c4480bbcc00d5d519b3c44
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716520146290;1716520146000;1.1.4;IN;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-IN,en-GB;q=0.9,en;q=0.8";;;;;;;;;;;;63285117-D57C-4484-A3DB-6D0469EAB62A;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;r1RjX3sqmUafkm1Faxz419kKQFa2
a2c54556;Speakeasy;;;1717778772469;1717778772474;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:d8b246347d8e4390a0ea86a666802276
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717835535693;1717835535000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;9D7B7B04-1EE8-4C79-8EE7-88BA92D9B3F9;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:5eca8f0dfbd7465699ebf966670a480b
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1715996551720;1717740204000;1.1.4;AU;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-AU,en;q=0.9";;;;;;;;;;;;D7992C7A-7C3E-44A3-9806-5F2DC31AF5A0;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;wlkN2lP7E6g76I61L8Rh4Pvujuy2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717055326066;1717055333000;1.1.4;DE;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;F8DF1575-725D-4932-8739-323DD987ED44;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;8eARunIwmnQevrKEB2rE37OcfLa2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716804007930;1716804007000;1.1.4;NZ;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-NZ,en-GB;q=0.9,en;q=0.8";;;;;;;;;;;;B7C0B5A2-A12D-4E00-BDC1-C5D5708C9B01;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:9d718944bc2b46cd9ea1802511b686c3
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717428360371;1717428382000;1.1.4;PK;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;786F5DF2-1683-4AB0-B6DD-652E0A9A326C;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;7yyasdpdEyU1ke5ovy91njaQLq52
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717133045450;1717133045000;1.1.4;AU;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-AU,en;q=0.9";;;;;;;;;;;;277BD9A3-B0E3-462A-8900-3B50A25C63A6;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;Vc5AIb6bdISwtFWVg61MyYTmohg2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1715954369774;1715954369000;1.1.4;US;iOS;Version 16.7.5 (Build 20H307);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;A8A22B61-E8C2-4F65-AAFF-0892278BE78C;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;zuyYfFi6y7hgu8tBm8e4e8HRJ6q2
a2c54556;Speakeasy;;;1717780961262;1717780961267;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:bb7bceb1b72a4960ac27bc925cbab65c
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717205289434;1717205289000;1.1.4;US;iOS;Version 17.3.1 (Build 21D61);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;A838E6DD-7E9B-4D97-B4D1-ED8765BA4217;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;9X7jAsaGQSMYzFM4x3Sd1wfZLRn2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716054598969;1716054598000;1.1.4;US;iOS;Version 16.3.1 (Build 20D67);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;CF42E3D5-0A09-4E13-B66C-4D7F101B0BAB;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:d04dae805df04523b788b53ec68ac9a9
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716131816499;1717056153000;1.1.4;GB;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;08308063-8DBD-45C1-89E4-C4E07FDE86D5;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;rVDiXyUUMQaMfZ5KUNUlyWV72lt2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717302206104;1717302240000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;0C53364D-4D4B-48A4-91A3-8811AF550516;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;oRZFx4vyAHYWBMmjfnRRRLXznHg1
